runId,threadId,publishedAt,claimedAt,completedAt,timeToPickupMs,durationMs,secondMessage,reconnected,status
5a491fbb-6805-4f55-8e4e-187610428945,load-w1-u100-u0,1782909505970,1782909505974,1782909773415,4,267445,false,false,done
83e26159-f27d-4c9b-ae7e-e0ce19edc716,load-w1-u100-u0,1782909505978,1782909507144,1782909773415,1166,267437,true,false,done
b32a386c-0c24-4bf7-9ac6-11fd1c4f7983,load-w1-u100-u1,1782909505991,1782909507687,1782909773415,1696,267424,false,false,done
d7a77965-d99d-45ab-b9b8-242013471df2,load-w1-u100-u2,1782909506023,1782909510567,1782909773415,4544,267392,false,true,done
570560b9-8c70-4f9b-9770-ff3f675debf2,load-w1-u100-u2,1782909506028,1782909512175,1782909773415,6147,267387,true,false,done
4ae8c5c7-7589-48c5-a4cf-60c6bcd84c4e,load-w1-u100-u3,1782909506052,1782909514865,1782909773415,8813,267363,false,false,done
cba05e19-c229-4529-a825-dec14dd7d4e1,load-w1-u100-u3,1782909506054,1782909524944,1782909773415,18890,267361,true,false,done
55813911-7eb0-4ce2-ba01-f2e9c197fb6a,load-w1-u100-u4,1782909506080,1782909526937,1782909773415,20857,267335,false,true,done
b1269f2a-2d31-4492-bc6d-f000dc87bf4f,load-w1-u100-u5,1782909506111,1782909530188,1782909773415,24077,267304,false,false,done
9a499cc5-6515-4131-8ebe-d711273282d0,load-w1-u100-u6,1782909506140,1782909531754,1782909773415,25614,267275,false,false,done
ad1a169d-3e18-4253-9e89-859e9cc4cbaf,load-w1-u100-u7,1782909506173,1782909532494,1782909773415,26321,267242,false,false,done
8f421595-5e0e-4c06-9a88-1554cc3a3f36,load-w1-u100-u7,1782909506176,1782909538595,1782909773415,32419,267239,true,false,done
4c43135d-3fea-4f7d-9af2-1d9d10aa1c59,load-w1-u100-u8,1782909506202,1782909540176,1782909773415,33974,267213,false,true,done
326cd9f4-46c8-4741-a2ea-7050517b11a0,load-w1-u100-u9,1782909506231,1782909548500,1782909773415,42269,267184,false,false,done
41bf1255-5673-4ed1-ba8a-975920b99975,load-w1-u100-u10,1782909506262,1782909555065,1782909773415,48803,267153,false,false,done
6e4420e5-9921-4754-a87e-560074eefca7,load-w1-u100-u11,1782909506292,1782909556368,1782909773415,50076,267123,false,true,done
ea9015bb-5d9d-44e2-b04d-c67adb733ce0,load-w1-u100-u12,1782909506324,1782909559772,1782909773415,53448,267091,false,true,done
df710b21-78cd-4cc2-b683-8dbf1c0c9755,load-w1-u100-u13,1782909506351,1782909561105,1782909773415,54754,267064,false,false,done
9320c18f-59fc-47a8-8f0f-bbce18305fae,load-w1-u100-u14,1782909506382,1782909562813,1782909773415,56431,267033,false,false,done
da0068b1-f861-47f0-97b8-e0ef87f6190a,load-w1-u100-u15,1782909506415,1782909565819,1782909773415,59404,267000,false,true,done
fc566574-306b-43c2-92dd-8e9f4690c77f,load-w1-u100-u16,1782909506442,1782909566559,1782909773415,60117,266973,false,false,done
81b6c1ee-9cba-4c71-8bd1-55cc90e20cff,load-w1-u100-u17,1782909506472,1782909569265,1782909773415,62793,266943,false,false,done
ff886794-9420-4958-8582-5e8b5eccecfa,load-w1-u100-u18,1782909506500,1782909570303,1782909773415,63803,266915,false,false,done
d9ba67b6-ba93-40db-adb9-69a6c21604ae,load-w1-u100-u19,1782909506531,1782909574135,1782909773415,67604,266884,false,false,done
c9288a7e-5681-43b2-8cca-c46b78acd3ec,load-w1-u100-u19,1782909506534,1782909575305,1782909773415,68771,266881,true,false,done
d48982e6-8f59-4598-b756-911dbd5e2834,load-w1-u100-u20,1782909506562,1782909576441,1782909773415,69879,266853,false,false,done
54b7de5a-7a88-4aa0-8dd4-c3d2f88c88ec,load-w1-u100-u21,1782909506591,1782909577722,1782909773415,71131,266824,false,true,done
de69339b-0da3-4d4d-bcb9-18256e29831a,load-w1-u100-u22,1782909506622,1782909578597,1782909773415,71975,266793,false,false,done
2d7a1474-b397-496e-9a43-212109a96a84,load-w1-u100-u22,1782909506625,1782909579739,1782909773415,73114,266790,true,false,done
eb095655-e998-4023-8dd6-cc7ce5a62f2f,load-w1-u100-u23,1782909506651,1782909586278,1782909773415,79627,266764,false,true,done
70f8fc50-63fe-4fb0-ac49-8204d5b95682,load-w1-u100-u24,1782909506682,1782909587515,1782909773415,80833,266733,false,true,done
5cefa43c-aabf-4e0f-83e6-0bff3ebe2ebf,load-w1-u100-u25,1782909506711,1782909589074,1782909773415,82363,266704,false,false,done
6459eba5-1862-4254-bd74-85effb84e75f,load-w1-u100-u26,1782909506741,1782909589742,1782909773415,83001,266674,false,true,done
8bb6bd9d-6306-4dd5-b64d-08edfa81df2b,load-w1-u100-u27,1782909506771,1782909590961,1782909773415,84190,266644,false,false,done
986dfe35-1bc2-489a-a4d3-e90d45ef6e86,load-w1-u100-u28,1782909506801,1782909592360,1782909773415,85559,266614,false,false,done
2872bbad-a071-4bef-88aa-982fdff9f333,load-w1-u100-u29,1782909506832,1782909593815,1782909773415,86983,266583,false,true,done
e2a256cc-b368-4db1-86ed-1ef73f49faee,load-w1-u100-u30,1782909506860,1782909594491,1782909773415,87631,266555,false,false,done
058c9652-4857-4126-9a32-0f4acb00a9ff,load-w1-u100-u30,1782909506862,1782909596646,1782909773415,89784,266553,true,false,done
1ee7888e-03d1-4278-a49a-1cddb5d605a3,load-w1-u100-u31,1782909506890,1782909597226,1782909773415,90336,266525,false,false,done
c58c3e35-db8c-4bd6-a9fd-8e6f4ded4c0b,load-w1-u100-u31,1782909506893,1782909599768,1782909773415,92875,266522,true,false,done
affa788c-365d-463f-af6b-30b122e01eee,load-w1-u100-u32,1782909506920,1782909600558,1782909773415,93638,266495,false,false,done
0c4e450b-5514-4138-bd25-515c42bb9b28,load-w1-u100-u33,1782909506951,1782909601648,1782909773415,94697,266464,false,false,done
574427a4-ff11-4320-bde4-44e77511c20b,load-w1-u100-u34,1782909506980,1782909604453,1782909773415,97473,266435,false,false,done
c9244f8a-a939-4ba7-8f5f-a077d61daebb,load-w1-u100-u35,1782909507010,1782909605554,1782909773415,98544,266405,false,false,done
36242273-ffaf-48fe-9474-2caf191cafcf,load-w1-u100-u35,1782909507013,1782909606238,1782909773415,99225,266402,true,false,done
aeb827c9-03cc-4c00-9307-aa1d73c49adc,load-w1-u100-u36,1782909507041,1782909607258,1782909773415,100217,266374,false,false,done
6f3e8311-db88-4a9b-9260-43a1e69ecf3d,load-w1-u100-u37,1782909507071,1782909611782,1782909773415,104711,266344,false,false,done
70882d78-e21d-4eaf-8c3f-2f2442484ac1,load-w1-u100-u38,1782909507101,1782909613366,1782909773415,106265,266314,false,false,done
300b97ff-01ca-4607-9c18-00d86dece8de,load-w1-u100-u38,1782909507104,1782909615093,1782909773415,107989,266311,true,false,done
f6b7e09d-7a04-4a61-bf2d-96976f22b097,load-w1-u100-u39,1782909507132,1782909616698,1782909773415,109566,266283,false,false,done
12c11e95-cce5-49bc-80a2-3c96dc0b4fd6,load-w1-u100-u39,1782909507135,1782909617471,1782909773415,110336,266280,true,false,done
8a37ecad-5959-4fe5-8dfc-c09c709b12ec,load-w1-u100-u40,1782909507160,1782909619399,1782909773415,112239,266255,false,false,done
f3573428-0074-43fc-9a18-3ef911fe3220,load-w1-u100-u40,1782909507162,1782909620547,1782909773415,113385,266253,true,false,done
9e0d224d-b593-4dcb-a1c7-e9b66b04e92b,load-w1-u100-u41,1782909507192,1782909622025,1782909773415,114833,266223,false,false,done
6e8c5b56-570b-4b4e-b19c-184bf98e99b2,load-w1-u100-u42,1782909507223,1782909622786,1782909773415,115563,266192,false,true,done
1ce80515-d857-4c78-9d36-4baf5bb75909,load-w1-u100-u43,1782909507251,1782909626141,1782909773415,118890,266164,false,true,done
ba74b610-a3c0-49ea-9991-6b34fe8aeadb,load-w1-u100-u43,1782909507254,1782909626848,1782909773415,119594,266161,true,false,done
5b68ab58-c87f-4999-a92f-5b047d14d4e3,load-w1-u100-u44,1782909507281,1782909630608,1782909773415,123327,266134,false,false,done
e400ab32-0c81-4c47-ab18-902287c31174,load-w1-u100-u45,1782909507311,1782909638105,1782909773415,130794,266104,false,false,done
772d9503-8b04-4f42-b36e-de976244ad5d,load-w1-u100-u46,1782909507342,1782909639293,1782909773415,131951,266073,false,false,done
