runId,threadId,publishedAt,claimedAt,completedAt,timeToPickupMs,durationMs,secondMessage,reconnected,status
b5472bd4-ac06-47f8-b00c-a55b2d041452,load-w1-u50-u39,1782909373344,1782909481860,1782909505065,108516,131721,false,false,done
5dcbd76d-90e4-4e53-86c4-6fad9e8dfede,load-w1-u50-u39,1782909373349,1782909485819,1782909505065,112470,131716,true,false,done
9984871b-c06d-438e-bfee-45870faf6001,load-w1-u50-u40,1782909373404,1782909486538,1782909505065,113134,131661,false,false,done
c80d027a-8f33-4a06-af89-56666f6f6746,load-w1-u50-u40,1782909373409,1782909487633,1782909505065,114224,131656,true,false,done
ea794bae-3e61-43fb-85e7-b28bfccdfb5b,load-w1-u50-u41,1782909373464,1782909489319,1782909505065,115855,131601,false,false,done
457c4306-04f7-4ec4-a1ba-73be9ed32805,load-w1-u50-u42,1782909373525,1782909491464,1782909505065,117939,131540,false,true,done
7e39eac4-7a84-4dcb-8454-e24b0247229b,load-w1-u50-u43,1782909373587,1782909492241,1782909505065,118654,131478,false,true,done
78ce2c2a-9785-41eb-abdb-e6e2df04aa52,load-w1-u50-u43,1782909373605,1782909494436,1782909505065,120831,131460,true,false,done
411d2ed9-56e8-4cfd-99f0-d78da8be0c4c,load-w1-u50-u44,1782909373642,1782909495476,1782909505065,121834,131423,false,false,done
28b7f66c-af63-4ce2-b6c6-e8aa26d013cc,load-w1-u50-u45,1782909373703,1782909498133,1782909505065,124430,131362,false,false,done
68390465-838e-4c73-bc2d-7c2f29bc53d3,load-w1-u50-u46,1782909373766,1782909498792,1782909505065,125026,131299,false,false,done
0e8d55ae-01fe-490d-9b9d-a44b46e24331,load-w1-u50-u47,1782909373822,1782909499651,1782909505065,125829,131243,false,false,done
c15ac56c-fff3-475d-9721-f617ede3bedb,load-w1-u50-u47,1782909373825,1782909501658,1782909505065,127833,131240,true,false,done
c3fca471-d1d9-4b7d-86f6-da40ef4381c0,load-w1-u50-u48,1782909373883,1782909502300,1782909505065,128417,131182,false,false,done
34f4ac85-3c04-4ff1-ac1e-1383cd43de36,load-w1-u50-u49,1782909373942,1782909503026,1782909505065,129084,131123,false,false,done
