runId,threadId,publishedAt,claimedAt,completedAt,timeToPickupMs,durationMs,secondMessage,reconnected,status
01314651-4068-42e0-a455-35ffa80e30c6,load-w3-u100-u0,1782909839405,1782909839408,1782909907251,3,67846,false,false,done
0d5737cb-8bbe-471f-9c9c-e9d74d45cba2,load-w3-u100-u0,1782909839413,1782909843655,1782909907251,4242,67838,true,false,done
ecd79bbf-2217-43e4-838a-76443483f50f,load-w3-u100-u1,1782909839425,1782909839426,1782909907251,1,67826,false,false,done
5e49458e-e1d9-407c-8376-e13ed97843f2,load-w3-u100-u2,1782909839457,1782909839457,1782909907251,0,67794,false,true,done
1f3ea0d2-9f68-4cf1-9540-d06da3e75ab7,load-w3-u100-u2,1782909839459,1782909862184,1782909907251,22725,67792,true,false,done
ad70c91d-0d61-4333-a00d-377d6d6e6e40,load-w3-u100-u3,1782909839486,1782909840181,1782909907251,695,67765,false,false,done
350e4435-3f62-4509-a01f-4901a17cc4b1,load-w3-u100-u3,1782909839488,1782909879514,1782909907251,40026,67763,true,false,done
5b38aafd-507a-4042-9f45-ccd027f2c865,load-w3-u100-u4,1782909839518,1782909841014,1782909907251,1496,67733,false,true,done
09ebd9f7-6b97-4953-b975-aabd6955999f,load-w3-u100-u5,1782909839549,1782909841290,1782909907251,1741,67702,false,false,done
54d3799d-9dda-4c1b-8a10-aee0c2ebd7ee,load-w3-u100-u6,1782909839578,1782909842605,1782909907251,3027,67673,false,false,done
8be5fcf4-945e-4383-a1f7-5197879984a8,load-w3-u100-u7,1782909839607,1782909843014,1782909907251,3407,67644,false,false,done
a85a6a14-26a0-40d2-99b1-bea932cd0a00,load-w3-u100-u7,1782909839610,1782909906296,1782909907251,66686,67641,true,false,done
0c8b24bc-c409-40d3-98bb-15856bd4de9d,load-w3-u100-u8,1782909839638,1782909843323,1782909907251,3685,67613,false,true,done
b5c08fd9-72c9-4ab3-ab1c-8ab9cac04971,load-w3-u100-u9,1782909839670,1782909844338,1782909907251,4668,67581,false,false,done
c094e4c5-50e0-4d43-8915-f6963b876566,load-w3-u100-u10,1782909839703,1782909844474,1782909907251,4771,67548,false,false,done
2aef1b11-d663-44dd-b967-26939d2cfe42,load-w3-u100-u11,1782909839729,1782909845265,1782909907251,5536,67522,false,true,done
e0e234bc-de09-47d5-bc35-7d690e40566c,load-w3-u100-u12,1782909839760,1782909845333,1782909907251,5573,67491,false,true,done
033d1df8-1df3-40d2-95b3-025a3d2f5cb4,load-w3-u100-u13,1782909839789,1782909846545,1782909907251,6756,67462,false,false,done
97cc8dec-8d14-46f3-96bf-a8c701c51e33,load-w3-u100-u14,1782909839818,1782909846837,1782909907251,7019,67433,false,false,done
cb17410f-dd82-4ee9-a7da-29bfc05e5343,load-w3-u100-u15,1782909839848,1782909848839,1782909907251,8991,67403,false,true,done
916c88ee-96ba-4d0d-806a-8609eb2e23e4,load-w3-u100-u16,1782909839879,1782909848988,1782909907251,9109,67372,false,false,done
c6c11aee-649b-4639-a461-8f72efbff41d,load-w3-u100-u17,1782909839908,1782909850097,1782909907251,10189,67343,false,false,done
8d8aadc8-5301-4179-8bbd-cea8c77f89dd,load-w3-u100-u18,1782909839939,1782909850577,1782909907251,10638,67312,false,false,done
3b466cd4-5a01-4295-8f4a-c1bc1c4da961,load-w3-u100-u19,1782909839968,1782909851523,1782909907251,11555,67283,false,false,done
f866eaf6-83a3-4bfa-b8bc-fde5347cad1e,load-w3-u100-u19,1782909839972,1782909907155,1782909907758,67183,67786,true,false,done
47233fb0-e3fb-49ea-9070-6cad67e3c840,load-w3-u100-u20,1782909839998,1782909851786,1782909907251,11788,67253,false,false,done
f870de4b-f029-48c2-8e6d-fa920c964261,load-w3-u100-u21,1782909840030,1782909852528,1782909907251,12498,67221,false,true,done
82e50e31-77f9-4b02-a1cd-c9f8ab944b10,load-w3-u100-u22,1782909840058,1782909852537,1782909907251,12479,67193,false,false,done
3cd745f5-d905-43b5-ae9a-801234e59e4f,load-w3-u100-u22,1782909840060,1782909907239,1782909908771,67179,68711,true,false,done
1f09617e-da40-406d-b809-845d9a0c03fd,load-w3-u100-u23,1782909840088,1782909853590,1782909907251,13502,67163,false,true,done
12cb415b-6d4b-40b1-8869-2b13c6d4f5f8,load-w3-u100-u24,1782909840117,1782909853627,1782909907251,13510,67134,false,true,done
888a6ee3-6467-4f43-b47a-d05b152001b2,load-w3-u100-u25,1782909840147,1782909854016,1782909907251,13869,67104,false,false,done
9ce7af22-3c26-4a37-bc6a-1c617d103781,load-w3-u100-u26,1782909840179,1782909854250,1782909907251,14071,67072,false,true,done
916a8e5a-f55d-49c1-b316-5a834be8bb8f,load-w3-u100-u27,1782909840206,1782909854927,1782909907251,14721,67045,false,false,done
b6b96d8b-2b44-44a3-b01a-081eaf0acff4,load-w3-u100-u28,1782909840238,1782909855873,1782909907251,15635,67013,false,false,done
15375774-6831-4adb-a1d7-e2279f2a8b09,load-w3-u100-u29,1782909840272,1782909856106,1782909907251,15834,66979,false,true,done
108eb8d1-905a-40c9-99e3-feeb1cbb6e21,load-w3-u100-u30,1782909840297,1782909857942,1782909907251,17645,66954,false,false,done
211b964b-bb15-4ece-9340-f1283abd53f8,load-w3-u100-u30,1782909840301,1782909859134,1782909907251,18833,66950,true,false,done
e32990ed-656b-417d-8afe-b5e6cf2b9749,load-w3-u100-u31,1782909840331,1782909860092,1782909907251,19761,66920,false,false,done
d33c0372-962d-40da-a1bb-93e5876e11ee,load-w3-u100-u31,1782909840337,1782909907702,1782909909785,67365,69448,true,false,done
164d16bb-39d2-4ced-9d22-29f24c9993ed,load-w3-u100-u32,1782909840358,1782909860470,1782909907251,20112,66893,false,false,done
